a7d01be6-3a64-4f04-afce-c1211b1128c3,1,69.80091116711215
a7d01be6-3a64-4f04-afce-c1211b1128c3,2,46.87776940143335
a7d01be6-3a64-4f04-afce-c1211b1128c3,3,46.28293666278815
a7d01be6-3a64-4f04-afce-c1211b1128c3,4,34.11612708620633
a7d01be6-3a64-4f04-afce-c1211b1128c3,7,24.65408515010856
a7d01be6-3a64-4f04-afce-c1211b1128c3,9,22.00335178922064
a7d01be6-3a64-4f04-afce-c1211b1128c3,11,0.0
2a2761be-cc02-4ca7-8fb1-add8789dab51,1,0.0
dd900752-6843-4c73-aead-0092b998cef9,1,66.86654476699968
dd900752-6843-4c73-aead-0092b998cef9,2,57.50011419503597
dd900752-6843-4c73-aead-0092b998cef9,4,31.232073421930032
dd900752-6843-4c73-aead-0092b998cef9,8,12.531173887345801
dd900752-6843-4c73-aead-0092b998cef9,11,12.317108760031571
dd900752-6843-4c73-aead-0092b998cef9,13,10.176198832008568
dd900752-6843-4c73-aead-0092b998cef9,15,0.0
6b530e1c-c66e-4675-88f3-09d277b5f4f9,1,0.0
78990569-4730-4730-9611-b86705f3c8af,1,71.00913058775141
78990569-4730-4730-9611-b86705f3c8af,2,27.63060645384061
78990569-4730-4730-9611-b86705f3c8af,3,0.0
3bedf19f-c5d4-4abb-be6d-f0507cb4536d,1,30.00097042234961
3bedf19f-c5d4-4abb-be6d-f0507cb4536d,14,21.163320490819046
3bedf19f-c5d4-4abb-be6d-f0507cb4536d,16,15.54847548923854
3bedf19f-c5d4-4abb-be6d-f0507cb4536d,20,13.306794334316246
3bedf19f-c5d4-4abb-be6d-f0507cb4536d,23,0.0
e5eff79a-c9ee-44ca-a6a0-6ebfe13026ce,1,71.00913058775141
e5eff79a-c9ee-44ca-a6a0-6ebfe13026ce,3,0.0
2d30e5da-508c-4797-adba-e547fb215fc6,1,71.33875079181048
2d30e5da-508c-4797-adba-e547fb215fc6,2,49.21068632635435
2d30e5da-508c-4797-adba-e547fb215fc6,3,0.0
5ff785a6-0999-4177-b33e-eecfe7713b85,1,71.00913058775141
5ff785a6-0999-4177-b33e-eecfe7713b85,2,46.82465403334235
5ff785a6-0999-4177-b33e-eecfe7713b85,3,10.618824170742698
5ff785a6-0999-4177-b33e-eecfe7713b85,4,10.57648810650366
5ff785a6-0999-4177-b33e-eecfe7713b85,8,10.443026278048523
5ff785a6-0999-4177-b33e-eecfe7713b85,9,10.44302627804852
5ff785a6-0999-4177-b33e-eecfe7713b85,17,9.791188951065816
5ff785a6-0999-4177-b33e-eecfe7713b85,18,9.700365301144743
5ff785a6-0999-4177-b33e-eecfe7713b85,24,1.6292440159637516
5ff785a6-0999-4177-b33e-eecfe7713b85,27,0.9889010452565435
5ff785a6-0999-4177-b33e-eecfe7713b85,32,0.0
e1842245-b56f-49f5-ac81-4f3f6a8e3b8c,1,21.163320490819046
e1842245-b56f-49f5-ac81-4f3f6a8e3b8c,24,20.39694103893062
e1842245-b56f-49f5-ac81-4f3f6a8e3b8c,30,0.0
15c1b936-9dd2-4f76-9383-7ebf3b18dc8d,1,71.00913058775141
15c1b936-9dd2-4f76-9383-7ebf3b18dc8d,20,0.0
0a2a7f0b-35b0-4fcd-8dba-1d438f91f395,1,71.00913058775141
0a2a7f0b-35b0-4fcd-8dba-1d438f91f395,4,21.163320490819046
0a2a7f0b-35b0-4fcd-8dba-1d438f91f395,46,0.9889010452565443
0a2a7f0b-35b0-4fcd-8dba-1d438f91f395,56,0.0
64661729-b1ac-4975-95cc-a0ba1faffc91,1,24.65408515010856
64661729-b1ac-4975-95cc-a0ba1faffc91,15,8.190803681708182
64661729-b1ac-4975-95cc-a0ba1faffc91,27,1.6292440159637516
64661729-b1ac-4975-95cc-a0ba1faffc91,33,0.9889010452565435
64661729-b1ac-4975-95cc-a0ba1faffc91,35,0.0
b56c702e-b1c0-42a1-9889-776d252f699a,1,57.730358308736605
b56c702e-b1c0-42a1-9889-776d252f699a,32,55.91607346645491
b56c702e-b1c0-42a1-9889-776d252f699a,42,5.663924665237812
b56c702e-b1c0-42a1-9889-776d252f699a,43,0.0
d474115e-7d3b-4e22-bda6-601eb2214be1,1,76.94752854892342
d474115e-7d3b-4e22-bda6-601eb2214be1,4,62.33276251090793
d474115e-7d3b-4e22-bda6-601eb2214be1,5,31.849627315925456
d474115e-7d3b-4e22-bda6-601eb2214be1,14,9.724607082383205
d474115e-7d3b-4e22-bda6-601eb2214be1,22,0.0
aa0f36e0-91ef-42bf-9960-d4cb9ea64b38,1,63.027371145431445
aa0f36e0-91ef-42bf-9960-d4cb9ea64b38,23,61.41617978692724
aa0f36e0-91ef-42bf-9960-d4cb9ea64b38,24,59.94705954809248
aa0f36e0-91ef-42bf-9960-d4cb9ea64b38,25,47.44016367164546
aa0f36e0-91ef-42bf-9960-d4cb9ea64b38,33,24.65408515010856
aa0f36e0-91ef-42bf-9960-d4cb9ea64b38,70,0.0
d6f51ee1-ac2d-4cb6-a295-4c475ad8f655,1,71.00913058775141
d6f51ee1-ac2d-4cb6-a295-4c475ad8f655,9,64.13385173154303
d6f51ee1-ac2d-4cb6-a295-4c475ad8f655,19,56.27128070994606
d6f51ee1-ac2d-4cb6-a295-4c475ad8f655,23,20.625066457874418
d6f51ee1-ac2d-4cb6-a295-4c475ad8f655,57,0.0
9a83cf12-a27d-4fdc-926e-bd278da5e31c,1,47.63469932590338
9a83cf12-a27d-4fdc-926e-bd278da5e31c,2,24.65408515010856
9a83cf12-a27d-4fdc-926e-bd278da5e31c,27,21.163320490819046
9a83cf12-a27d-4fdc-926e-bd278da5e31c,114,8.489137403341624
9a83cf12-a27d-4fdc-926e-bd278da5e31c,158,0.0
4324d1bf-3387-4a72-acb5-aea18e62b89b,1,85.45758640113692
4324d1bf-3387-4a72-acb5-aea18e62b89b,4,78.78230471537829
4324d1bf-3387-4a72-acb5-aea18e62b89b,33,73.90298298421858
4324d1bf-3387-4a72-acb5-aea18e62b89b,34,69.6901688939019
4324d1bf-3387-4a72-acb5-aea18e62b89b,35,68.31681314838059
4324d1bf-3387-4a72-acb5-aea18e62b89b,36,62.04122320433387
4324d1bf-3387-4a72-acb5-aea18e62b89b,53,24.65408515010856
4324d1bf-3387-4a72-acb5-aea18e62b89b,238,0.0
7770792d-f095-453d-8e33-0a90967450fa,1,105.1841056067009
7770792d-f095-453d-8e33-0a90967450fa,2,27.823968973630173
7770792d-f095-453d-8e33-0a90967450fa,6,27.805470930956883
7770792d-f095-453d-8e33-0a90967450fa,9,24.654085150108557
7770792d-f095-453d-8e33-0a90967450fa,61,21.012552885687896
7770792d-f095-453d-8e33-0a90967450fa,68,17.01574609008824
7770792d-f095-453d-8e33-0a90967450fa,74,15.747917680070193
7770792d-f095-453d-8e33-0a90967450fa,77,11.1050058652362
7770792d-f095-453d-8e33-0a90967450fa,115,8.489137403341624
7770792d-f095-453d-8e33-0a90967450fa,121,0.0
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,1,48.94356915722034
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,5,36.56676203983734
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,6,21.163320490819046
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,21,16.445576824250054
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,29,14.27908655711361
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,35,14.279086557113608
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,36,13.551126993153286
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,45,12.075030945920105
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,50,11.834158088053973
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,80,11.516295029411484
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,95,10.467753022825331
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,115,5.878787878787882
c97c98b4-8b52-42f6-a42d-fd7f02cef9cd,163,0.0
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,1,78.65898421377709
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,10,64.45661556411018
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,20,58.075870458088374
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,40,45.163715390978446
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,54,38.31720655244018
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,140,30.000970422349607
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,149,29.583257415111984
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,155,15.02635786019355
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,184,14.455332603079654
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,191,5.878787878787882
34035a13-a0e4-4de5-97cf-b56c0b1fe2bf,299,0.0
57423c7c-f9a5-4202-b918-51f7609f6b05,1,69.11847504363597
57423c7c-f9a5-4202-b918-51f7609f6b05,3,47.831607868930035
57423c7c-f9a5-4202-b918-51f7609f6b05,5,46.61815791528892
57423c7c-f9a5-4202-b918-51f7609f6b05,8,46.520755933357464
57423c7c-f9a5-4202-b918-51f7609f6b05,9,28.712225251291052
57423c7c-f9a5-4202-b918-51f7609f6b05,32,26.049644707489755
57423c7c-f9a5-4202-b918-51f7609f6b05,34,14.182353989147593
57423c7c-f9a5-4202-b918-51f7609f6b05,37,11.121883946157505
57423c7c-f9a5-4202-b918-51f7609f6b05,71,10.328032692134194
57423c7c-f9a5-4202-b918-51f7609f6b05,89,9.03301849960866
57423c7c-f9a5-4202-b918-51f7609f6b05,260,0.0
162a74d0-3194-4675-abfa-5bdac035972c,1,68.90544921579338
162a74d0-3194-4675-abfa-5bdac035972c,3,24.65408515010856
162a74d0-3194-4675-abfa-5bdac035972c,10,13.445340406861654
162a74d0-3194-4675-abfa-5bdac035972c,66,13.325928761364283
162a74d0-3194-4675-abfa-5bdac035972c,92,12.711844194924483
162a74d0-3194-4675-abfa-5bdac035972c,155,11.96274133797276
162a74d0-3194-4675-abfa-5bdac035972c,167,11.336425137670942
162a74d0-3194-4675-abfa-5bdac035972c,180,0.0
9c07b71e-2e68-446e-b922-5473c1d5790e,1,42.73164209968501
9c07b71e-2e68-446e-b922-5473c1d5790e,5,40.661632545950376
9c07b71e-2e68-446e-b922-5473c1d5790e,9,39.87537640574865
9c07b71e-2e68-446e-b922-5473c1d5790e,42,21.163320490819046
9c07b71e-2e68-446e-b922-5473c1d5790e,74,14.842515277304875
9c07b71e-2e68-446e-b922-5473c1d5790e,85,6.000857475811891
9c07b71e-2e68-446e-b922-5473c1d5790e,217,3.183999398328527
9c07b71e-2e68-446e-b922-5473c1d5790e,238,3.084022783364371
9c07b71e-2e68-446e-b922-5473c1d5790e,283,2.4044003276798325
9c07b71e-2e68-446e-b922-5473c1d5790e,288,0.9889010452565435
9c07b71e-2e68-446e-b922-5473c1d5790e,312,0.0
ddc743fb-8ddf-479d-b0c7-1d7f3b27b422,1,81.434207217897
ddc743fb-8ddf-479d-b0c7-1d7f3b27b422,8,71.00913058775141
ddc743fb-8ddf-479d-b0c7-1d7f3b27b422,34,43.74548408970937
ddc743fb-8ddf-479d-b0c7-1d7f3b27b422,42,21.163320490819046
ddc743fb-8ddf-479d-b0c7-1d7f3b27b422,293,0.0
9a4690ab-dac0-464b-92e1-8e70edff7bfc,1,59.68579521033537
9a4690ab-dac0-464b-92e1-8e70edff7bfc,2,37.287343285466854
9a4690ab-dac0-464b-92e1-8e70edff7bfc,13,31.059581098572984
9a4690ab-dac0-464b-92e1-8e70edff7bfc,37,24.65408515010856
9a4690ab-dac0-464b-92e1-8e70edff7bfc,73,21.163320490819046
9a4690ab-dac0-464b-92e1-8e70edff7bfc,387,0.0
f4b37ebd-a0f3-4ffd-bc98-2cae75130646,1,56.918570680506235
f4b37ebd-a0f3-4ffd-bc98-2cae75130646,2,35.689834397835305
f4b37ebd-a0f3-4ffd-bc98-2cae75130646,8,6.65759340975658
f4b37ebd-a0f3-4ffd-bc98-2cae75130646,133,6.000857475811891
f4b37ebd-a0f3-4ffd-bc98-2cae75130646,265,3.720571136914167
f4b37ebd-a0f3-4ffd-bc98-2cae75130646,289,2.333146499868482
f4b37ebd-a0f3-4ffd-bc98-2cae75130646,322,0.0
74c944d7-1c8c-4932-8231-b4fb50fb6b7a,1,71.00913058775141
74c944d7-1c8c-4932-8231-b4fb50fb6b7a,2,37.287343285466854
74c944d7-1c8c-4932-8231-b4fb50fb6b7a,3,24.65408515010856
74c944d7-1c8c-4932-8231-b4fb50fb6b7a,12,21.163320490819046
74c944d7-1c8c-4932-8231-b4fb50fb6b7a,286,0.0
256990cf-8faa-4ec1-926f-2ddb434a3f7f,1,71.00913058775141
256990cf-8faa-4ec1-926f-2ddb434a3f7f,14,62.266677914003964
256990cf-8faa-4ec1-926f-2ddb434a3f7f,19,21.163320490819046
256990cf-8faa-4ec1-926f-2ddb434a3f7f,149,21.163320490819043
256990cf-8faa-4ec1-926f-2ddb434a3f7f,190,5.663924665237813
256990cf-8faa-4ec1-926f-2ddb434a3f7f,306,2.8319623326189065
256990cf-8faa-4ec1-926f-2ddb434a3f7f,316,0.9889010452565435
256990cf-8faa-4ec1-926f-2ddb434a3f7f,332,0.0
c5c6fdad-b555-4767-8891-dba0d35df53a,1,77.1543655914496
c5c6fdad-b555-4767-8891-dba0d35df53a,3,33.99125404198542
c5c6fdad-b555-4767-8891-dba0d35df53a,40,30.812984451372493
c5c6fdad-b555-4767-8891-dba0d35df53a,44,24.65408515010856
c5c6fdad-b555-4767-8891-dba0d35df53a,56,21.163320490819046
c5c6fdad-b555-4767-8891-dba0d35df53a,448,0.0
4f2c410f-cf82-4817-b19b-4f6bed38e8fe,1,71.0091305877514
4f2c410f-cf82-4817-b19b-4f6bed38e8fe,7,48.673078853737884
